MSSubClass,MSZoning,LotArea,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,PoolArea,SaleCondition,SalePrice
20,RL,11128,Corner,1Fam,5,2005,2006,VinylSd,0.0,2458.0,0,2,2,1,2,795.0,0,Normal,180921.19589041095
20,FV,7993,Inside,1Fam,5,2008,2009,VinylSd,0.0,1436.0,0,2,3,1,0,529.0,0,Partial,180921.19589041095
20,FV,8640,Inside,1Fam,5,2008,2008,VinylSd,0.0,1402.0,0,2,3,1,0,625.0,0,Normal,180921.19589041095
20,FV,12606,Inside,1Fam,5,2007,2008,VinylSd,0.0,1530.0,0,2,3,1,1,984.0,0,Normal,180921.19589041095
20,FV,7500,Inside,1Fam,5,2006,2007,VinylSd,0.0,1372.0,0,2,2,1,1,692.0,0,Normal,180921.19589041095
60,FV,10603,Inside,1Fam,5,2006,2006,VinylSd,0.0,900.0,886,2,3,1,1,782.0,0,Normal,180921.19589041095
20,FV,8125,Corner,1Fam,5,2008,2009,VinylSd,0.0,1836.0,0,2,3,1,1,517.0,0,Partial,180921.19589041095
20,FV,10625,Inside,1Fam,5,2006,2007,VinylSd,0.0,1652.0,0,2,3,1,1,711.0,0,Normal,180921.19589041095
20,FV,8736,Inside,1Fam,5,2003,2004,VinylSd,360.0,1553.0,0,2,3,1,0,588.0,0,Normal,180921.19589041095
60,FV,8127,Inside,1Fam,5,2003,2003,VinylSd,0.0,812.0,841,2,3,1,0,628.0,0,Normal,180921.19589041095
20,RL,9605,Corner,1Fam,6,2007,2007,VinylSd,0.0,1218.0,0,1,3,1,0,576.0,0,Normal,180921.19589041095
20,RL,7500,Inside,1Fam,5,2006,2006,VinylSd,0.0,1141.0,0,1,3,1,0,484.0,0,Normal,180921.19589041095
20,RL,7500,Inside,1Fam,5,2004,2004,VinylSd,0.0,1158.0,0,1,3,1,0,0.0,0,Normal,180921.19589041095
60,RL,10628,Corner,1Fam,5,2004,2004,VinylSd,0.0,835.0,941,2,3,1,0,478.0,0,Normal,180921.19589041095
20,RL,10141,Inside,1Fam,5,2004,2004,VinylSd,774.0,1512.0,0,2,3,1,0,845.0,0,Normal,180921.19589041095
20,RL,13072,Inside,1Fam,5,2004,2005,VinylSd,0.0,1114.0,0,1,3,1,0,576.0,0,Normal,180921.19589041095
20,RL,13072,Inside,1Fam,5,2004,2004,VinylSd,0.0,1114.0,0,1,3,1,0,0.0,0,Normal,180921.19589041095
20,RL,12450,Inside,1Fam,5,2003,2004,VinylSd,0.0,1114.0,0,2,3,1,0,576.0,0,Normal,180921.19589041095
20,RL,7328,Inside,1Fam,5,2008,2009,VinylSd,0.0,1450.0,0,2,2,1,0,788.0,0,Partial,180921.19589041095
60,RL,11492,CulDSac,1Fam,5,1996,1997,VinylSd,0.0,913.0,1209,2,4,1,1,559.0,0,Normal,180921.19589041095
60,RL,7703,Inside,1Fam,6,1992,1992,HdBoard,364.0,816.0,897,2,3,1,0,528.0,0,Normal,180921.19589041095
120,RL,7175,Inside,TwnhsE,5,1990,1991,Plywood,0.0,1332.0,0,2,2,1,0,542.0,0,Normal,180921.19589041095
60,RL,9109,Inside,1Fam,5,1994,1994,VinylSd,596.0,754.0,786,2,3,1,0,495.0,0,Normal,180921.19589041095
60,RL,10274,CulDSac,1Fam,7,1986,1986,VinylSd,0.0,676.0,702,2,3,1,0,465.0,0,Normal,180921.19589041095
90,RL,8250,Inside,Duplex,7,1981,1981,Wd Sdng,0.0,0.0,918,2,4,2,2,612.0,0,Normal,180921.19589041095
20,RL,9750,Inside,1Fam,5,1962,1962,HdBoard,884.0,980.0,0,1,3,1,0,400.0,0,Normal,180921.19589041095
20,RL,8499,Corner,1Fam,6,1961,1961,MetalSd,0.0,864.0,0,1,3,1,0,732.0,0,Normal,180921.19589041095
20,RL,9079,Inside,1Fam,5,1961,1961,Wd Sdng,0.0,864.0,0,1,2,1,0,440.0,0,Normal,180921.19589041095
20,RL,9316,Inside,1Fam,5,1965,1965,HdBoard,0.0,1024.0,0,2,3,1,0,288.0,0,Family,180921.19589041095
20,RL,7791,Inside,1Fam,8,1963,1995,Plywood,0.0,912.0,0,1,3,1,0,300.0,0,Normal,180921.19589041095
20,RL,7150,Inside,1Fam,6,1962,1962,VinylSd,590.0,912.0,0,1,3,1,0,252.0,0,Normal,180921.19589041095
20,RL,15676,Inside,1Fam,8,1980,1980,VinylSd,92.0,2014.0,0,2,2,1,2,864.0,0,Normal,180921.19589041095
60,RL,11949,Inside,1Fam,8,1991,2008,VinylSd,216.0,975.0,780,2,3,1,1,524.0,0,Normal,180921.19589041095
160,FV,2880,Inside,Twnhs,5,2004,2005,MetalSd,0.0,1376.0,1629,2,3,1,1,704.0,0,Normal,180921.19589041095
120,FV,3830,Inside,TwnhsE,5,2008,2008,VinylSd,0.0,1726.0,0,2,2,1,1,561.0,0,Partial,180921.19589041095
120,FV,4217,Inside,TwnhsE,5,2008,2008,VinylSd,0.0,1145.0,0,1,1,1,1,641.0,0,Normal,180921.19589041095
160,FV,2998,Inside,TwnhsE,5,2000,2000,MetalSd,0.0,756.0,756,2,2,1,0,440.0,0,Normal,180921.19589041095
160,FV,3768,FR2,TwnhsE,5,1999,1999,MetalSd,0.0,691.0,739,2,3,1,0,506.0,0,Normal,180921.19589041095
20,RL,14694,Inside,1Fam,9,1977,2008,MetalSd,136.0,1694.0,0,2,2,1,1,642.0,0,Normal,180921.19589041095
20,RL,15417,Inside,1Fam,5,1981,1981,BrkFace,0.0,1740.0,0,1,2,1,0,540.0,0,Normal,180921.19589041095
80,RL,9600,FR2,1Fam,5,1976,1976,Plywood,0.0,392.0,1012,2,4,1,1,527.0,0,Abnorml,180921.19589041095
60,RL,12732,CulDSac,1Fam,6,1974,1974,VinylSd,42.0,752.0,782,2,3,1,2,784.0,0,Normal,180921.19589041095
60,RL,10400,Inside,1Fam,7,1967,1997,MetalSd,0.0,932.0,1369,2,5,1,1,515.0,0,Normal,180921.19589041095
20,RL,9600,Inside,1Fam,5,1969,1969,HdBoard,147.0,1288.0,0,2,3,1,1,502.0,0,Normal,180921.19589041095
20,RL,9000,Inside,1Fam,5,1969,1969,HdBoard,0.0,1216.0,0,1,3,1,0,336.0,0,Abnorml,180921.19589041095
60,RL,13774,Inside,1Fam,7,1977,1992,HdBoard,0.0,908.0,972,1,4,1,2,520.0,0,Normal,180921.19589041095
20,RL,7130,Inside,1Fam,6,1967,1967,HdBoard,0.0,864.0,0,1,2,1,0,312.0,0,Normal,180921.19589041095
20,RL,9600,Inside,1Fam,5,1967,1967,HdBoard,0.0,1568.0,0,1,3,1,0,440.0,0,Normal,180921.19589041095
60,RL,9600,Inside,1Fam,5,1974,1974,Plywood,0.0,1165.0,896,2,4,1,1,498.0,0,Abnorml,180921.19589041095
85,RL,16500,Inside,1Fam,5,1971,1971,HdBoard,0.0,1232.0,0,2,3,1,1,495.0,0,Normal,180921.19589041095
20,RL,7436,Inside,1Fam,7,1960,1960,VinylSd,0.0,894.0,0,1,2,1,1,396.0,0,Normal,180921.19589041095
20,RL,8125,Inside,1Fam,7,1959,1959,MetalSd,0.0,864.0,0,1,3,1,0,308.0,0,Normal,180921.19589041095
20,RL,9450,Corner,1Fam,5,1957,1957,Wd Sdng,0.0,1040.0,0,1,3,1,1,768.0,0,Normal,180921.19589041095
20,RL,13495,Corner,1Fam,6,1956,1956,Wd Sdng,201.0,1048.0,0,2,3,1,1,576.0,0,Normal,180921.19589041095
20,RL,9350,Inside,1Fam,6,1961,1995,Wd Sdng,512.0,1313.0,0,1,3,1,1,610.0,0,Normal,180921.19589041095
20,RL,10500,Inside,1Fam,5,1964,1964,HdBoard,0.0,1292.0,0,1,3,1,2,520.0,0,Abnorml,180921.19589041095
60,RL,8970,Corner,1Fam,6,1965,1965,MetalSd,0.0,744.0,1315,2,4,1,1,549.0,0,Normal,180921.19589041095
80,RL,11475,Corner,1Fam,6,1961,1961,HdBoard,0.0,1208.0,0,1,4,1,1,368.0,0,Normal,180921.19589041095
20,RL,9768,Inside,1Fam,5,1955,1955,Wd Sdng,247.0,960.0,0,1,2,1,0,330.0,0,Normal,180921.19589041095
20,RL,9900,Inside,1Fam,5,1967,1967,BrkComm,0.0,1680.0,0,1,2,1,0,550.0,0,Normal,180921.19589041095
20,RL,10573,Corner,1Fam,6,1961,1961,MetalSd,0.0,1453.0,0,2,3,1,1,530.0,0,Normal,180921.19589041095
20,RL,14695,Inside,1Fam,8,1966,2008,MetalSd,0.0,1562.0,0,2,2,1,2,542.0,0,Normal,180921.19589041095
20,RL,8760,Inside,1Fam,7,1956,1956,Wd Sdng,0.0,1169.0,0,1,3,1,0,286.0,0,Normal,180921.19589041095
20,RL,12285,Inside,1Fam,6,1960,1960,Plywood,0.0,1329.0,0,1,3,1,2,441.0,0,Normal,180921.19589041095
20,RL,9240,Inside,1Fam,8,1959,1998,MetalSd,0.0,988.0,0,2,3,1,0,297.0,0,Normal,180921.19589041095
20,RL,8750,Inside,1Fam,5,1956,1956,BrkFace,202.0,1202.0,0,1,3,1,0,304.0,0,Abnorml,180921.19589041095
20,RL,8750,Inside,1Fam,5,1955,1955,AsbShng,483.0,1382.0,0,1,3,1,0,350.0,0,Normal,180921.19589041095
20,RL,10400,Corner,1Fam,5,1956,1956,Plywood,750.0,1200.0,0,1,3,1,2,294.0,0,Family,180921.19589041095
90,RL,9482,Inside,Duplex,4,1958,1958,Wd Sdng,0.0,1866.0,0,2,4,2,0,495.0,0,Normal,180921.19589041095
20,RL,8128,CulDSac,1Fam,7,1954,1954,MetalSd,0.0,1062.0,0,1,3,1,0,297.0,0,Normal,180921.19589041095
20,RL,13070,Corner,1Fam,5,1951,1951,MetalSd,0.0,631.0,0,1,2,1,0,480.0,0,Normal,180921.19589041095
30,RL,8480,Corner,1Fam,6,1945,1950,MetalSd,0.0,793.0,0,1,2,1,0,240.0,0,Normal,180921.19589041095
20,RL,7626,Inside,1Fam,8,1952,2005,Wd Sdng,0.0,1031.0,0,1,2,1,0,230.0,0,Normal,180921.19589041095
20,RL,9533,Inside,1Fam,5,1953,1953,Wd Sdng,0.0,0.0,0,1,2,1,0,616.0,0,Normal,180921.19589041095
60,RL,11419,Corner,1Fam,7,1948,1999,WdShing,0.0,699.0,726,1,3,1,1,410.0,0,Normal,180921.19589041095
20,RL,9600,Inside,1Fam,6,1950,1950,Wd Sdng,0.0,1200.0,0,1,3,1,0,246.0,0,Normal,180921.19589041095
20,RL,5470,Inside,1Fam,5,1958,1958,MetalSd,0.0,792.0,0,1,2,1,0,366.0,0,Normal,180921.19589041095
60,RL,10800,Inside,1Fam,7,1939,2006,VinylSd,0.0,676.0,676,2,4,1,0,720.0,0,Normal,180921.19589041095
70,RL,8146,Corner,1Fam,8,1900,2003,MetalSd,0.0,405.0,322,1,2,1,0,281.0,0,Normal,180921.19589041095
30,RL,10230,Inside,1Fam,7,1925,1950,MetalSd,0.0,1054.0,0,1,3,1,0,264.0,0,Normal,180921.19589041095
50,RL,10410,Inside,1Fam,5,1915,1950,MetalSd,0.0,1313.0,0,2,3,1,1,528.0,0,Normal,180921.19589041095
70,RL,7200,Corner,1Fam,9,1910,2008,VinylSd,0.0,560.0,760,2,4,1,0,624.0,0,Normal,180921.19589041095
30,RL,5400,Inside,1Fam,5,1940,1950,Stucco,0.0,416.0,0,1,2,1,0,0.0,0,Normal,180921.19589041095
30,RL,10800,Inside,1Fam,7,1920,1950,Wd Sdng,0.0,720.0,0,1,2,1,0,576.0,0,Normal,180921.19589041095
30,RL,10800,Corner,1Fam,5,1890,1998,VinylSd,0.0,630.0,0,1,1,1,0,320.0,0,Normal,180921.19589041095
90,RL,9671,Corner,Duplex,5,1969,1969,MetalSd,0.0,1248.0,1296,2,6,2,0,907.0,0,Normal,180921.19589041095
20,RL,10143,Inside,1Fam,7,1963,1963,HdBoard,0.0,1380.0,0,1,3,1,0,364.0,0,Normal,180921.19589041095
20,RL,11500,Inside,1Fam,4,1967,1967,HdBoard,60.0,1040.0,0,1,3,1,1,480.0,0,Normal,180921.19589041095
20,RL,8010,Inside,1Fam,9,1958,2007,Wd Sdng,0.0,951.0,0,1,2,1,0,480.0,0,Normal,180921.19589041095
20,RL,10454,Corner,1Fam,6,1957,1957,Plywood,0.0,1105.0,0,1,3,1,0,308.0,0,Normal,180921.19589041095
20,RL,9000,Inside,1Fam,6,1958,1958,Wd Sdng,0.0,160.0,0,1,2,1,1,384.0,0,Normal,180921.19589041095
50,RL,8064,Inside,1Fam,5,1950,1950,Wd Sdng,0.0,795.0,368,1,3,1,0,900.0,0,Abnorml,180921.19589041095
20,RL,7350,Inside,1Fam,6,1958,1958,BrkFace,0.0,1041.0,0,1,3,1,0,294.0,0,Normal,180921.19589041095
20,RL,7200,Corner,1Fam,7,1952,1952,MetalSd,102.0,732.0,0,1,2,1,0,240.0,0,Normal,180921.19589041095
80,RL,8000,Inside,1Fam,5,1959,1959,BrkFace,95.0,528.0,0,1,3,1,0,288.0,0,Normal,180921.19589041095
50,RL,10800,Inside,1Fam,7,1949,1996,MetalSd,0.0,832.0,629,2,4,1,0,384.0,0,Normal,180921.19589041095
50,RL,8064,Corner,1Fam,7,1948,1994,MetalSd,0.0,864.0,0,1,3,1,0,576.0,0,Abnorml,180921.19589041095
60,RL,7570,Corner,1Fam,5,1964,1964,HdBoard,0.0,780.0,813,1,4,1,0,483.0,0,Normal,180921.19589041095
90,RL,8604,Inside,Duplex,7,1978,1978,Plywood,0.0,941.0,0,1,2,1,0,564.0,0,Normal,180921.19589041095
20,RL,7936,Inside,1Fam,6,1963,1963,HdBoard,0.0,1045.0,0,1,3,1,1,264.0,0,Normal,180921.19589041095
50,RM,4080,Inside,1Fam,8,1935,1998,Wd Sdng,0.0,901.0,517,1,3,1,0,162.0,0,Normal,180921.19589041095
90,RM,10307,Inside,Duplex,5,1910,1950,Wd Sdng,0.0,972.0,972,2,4,2,0,324.0,0,Normal,180921.19589041095
50,RM,15660,Inside,1Fam,8,1910,2003,VinylSd,0.0,240.0,496,1,3,1,0,472.0,0,Normal,180921.19589041095
70,RM,9900,Corner,1Fam,8,1910,2002,VinylSd,0.0,504.0,700,2,3,1,0,0.0,0,Normal,180921.19589041095
70,RM,6406,Inside,1Fam,6,1939,1950,Wd Sdng,0.0,690.0,690,1,3,1,1,400.0,0,Normal,180921.19589041095
190,RM,7627,Corner,2fmCon,6,1920,1950,AsbShng,0.0,600.0,600,2,4,2,0,0.0,0,Normal,180921.19589041095
50,RM,10134,Inside,1Fam,5,1910,1950,MetalSd,0.0,801.0,646,1,3,1,0,0.0,0,Normal,180921.19589041095
50,RM,6000,Inside,1Fam,7,1950,1970,Wd Sdng,0.0,768.0,560,1,3,1,0,308.0,0,Normal,180921.19589041095
30,RM,7404,Corner,1Fam,6,1920,1950,MetalSd,0.0,861.0,0,1,2,1,0,288.0,0,Normal,180921.19589041095
30,RM,5925,Corner,1Fam,4,1940,1950,MetalSd,0.0,0.0,0,1,1,1,0,308.0,0,Normal,180921.19589041095
30,RM,8520,Inside,1Fam,8,1923,1950,Stucco,0.0,624.0,0,1,2,1,0,287.0,0,Normal,180921.19589041095
70,RM,9600,Inside,1Fam,4,1910,1950,VinylSd,0.0,677.0,677,2,3,1,0,720.0,0,Normal,180921.19589041095
70,RM,8400,Corner,1Fam,7,1900,1950,Stucco,0.0,917.0,917,2,3,1,0,357.0,0,Normal,180921.19589041095
70,RM,3600,Inside,1Fam,7,1917,2007,Stucco,0.0,624.0,624,1,3,1,1,280.0,0,Normal,180921.19589041095
30,C (all),3300,Inside,1Fam,3,1910,1950,Stucco,0.0,624.0,0,1,2,1,1,0.0,0,Normal,180921.19589041095
50,RM,5400,Inside,1Fam,6,1920,1950,MetalSd,0.0,972.0,0,1,3,1,0,207.0,0,Family,180921.19589041095
70,RM,9720,Inside,1Fam,7,1910,2002,MetalSd,0.0,741.0,741,1,4,1,0,640.0,0,Normal,180921.19589041095
30,C (all),9392,Corner,1Fam,3,1900,1950,AsbShng,0.0,245.0,0,1,2,1,0,0.0,0,Abnorml,180921.19589041095
30,RL,6615,Inside,1Fam,6,1923,1950,MetalSd,0.0,1022.0,0,1,3,1,1,216.0,0,Normal,180921.19589041095
70,RL,4960,Inside,1Fam,7,1930,1982,WdShing,0.0,297.0,653,2,3,1,1,336.0,0,Normal,180921.19589041095
50,RM,6000,Corner,1Fam,5,1924,1950,Stucco,0.0,468.0,320,1,3,1,0,320.0,0,Normal,180921.19589041095
30,RM,6120,Inside,1Fam,6,1925,1999,MetalSd,0.0,960.0,0,1,2,1,0,264.0,0,Abnorml,180921.19589041095
50,RM,6120,Inside,1Fam,6,1938,1950,Wd Sdng,0.0,952.0,588,2,3,1,1,250.0,0,Normal,180921.19589041095
30,RM,8635,Inside,1Fam,5,1925,1950,Wd Sdng,0.0,1072.0,0,1,2,1,0,1184.0,0,Normal,180921.19589041095
70,RM,8094,Inside,1Fam,6,1915,1950,MetalSd,0.0,1048.0,720,2,3,1,0,576.0,0,Normal,180921.19589041095
70,RM,9928,Inside,1Fam,8,1915,1994,Wd Sdng,0.0,672.0,672,2,3,1,0,216.0,0,Normal,180921.19589041095
90,RM,3000,Inside,Duplex,1,1922,1950,MetalSd,0.0,1040.0,1040,2,4,2,0,0.0,0,Abnorml,180921.19589041095
70,RM,6876,Inside,1Fam,5,1927,1950,Plywood,0.0,720.0,784,2,4,1,0,316.0,0,Normal,180921.19589041095
70,RM,5775,Corner,1Fam,7,1915,2002,Wd Sdng,0.0,483.0,686,1,3,1,0,379.0,0,Normal,180921.19589041095
190,RM,5852,Corner,2fmCon,5,1902,2000,MetalSd,0.0,1020.0,886,2,6,1,0,0.0,0,Normal,180921.19589041095
50,RM,5160,Corner,1Fam,6,1927,1950,MetalSd,0.0,1204.0,462,1,3,1,0,384.0,0,Normal,180921.19589041095
85,RM,5160,Inside,1Fam,6,1923,1950,MetalSd,63.0,858.0,0,1,1,1,0,0.0,0,Abnorml,180921.19589041095
190,RM,10320,Inside,2fmCon,7,1915,1965,MetalSd,262.0,698.0,649,1,3,1,0,308.0,0,Normal,180921.19589041095
20,RL,4280,Inside,1Fam,9,1946,2001,MetalSd,0.0,560.0,0,1,2,1,0,220.0,0,Normal,180921.19589041095
90,RL,10800,Inside,Duplex,5,1987,1988,Plywood,0.0,1200.0,0,3,3,1,0,0.0,0,Alloca,180921.19589041095
90,RL,10547,Inside,Duplex,5,1978,1978,Plywood,0.0,1152.0,0,2,2,2,0,252.0,0,Normal,180921.19589041095
50,RL,9780,Inside,1Fam,3,1934,1950,MetalSd,0.0,585.0,425,2,4,1,0,226.0,0,Normal,180921.19589041095
20,RL,11625,Inside,1Fam,6,1967,1967,HdBoard,0.0,1052.0,0,1,3,1,1,668.0,0,Abnorml,180921.19589041095
85,RL,8014,CulDSac,1Fam,5,1978,1978,Plywood,0.0,456.0,0,1,3,1,1,504.0,0,Normal,180921.19589041095
80,RL,15400,Inside,1Fam,5,1961,1961,HdBoard,0.0,552.0,611,2,4,1,1,384.0,0,Normal,180921.19589041095
80,RL,15312,Inside,1Fam,5,1960,1960,Wd Sdng,0.0,1138.0,0,1,3,1,1,480.0,0,Normal,180921.19589041095
80,RL,15584,Inside,1Fam,5,1956,1956,Wd Sdng,0.0,825.0,0,1,4,1,1,336.0,0,Normal,180921.19589041095
20,RL,9000,Corner,1Fam,2,1947,1950,Wd Sdng,0.0,0.0,0,1,2,1,0,0.0,0,Normal,180921.19589041095
20,RL,15635,CulDSac,1Fam,5,1954,1954,VinylSd,0.0,0.0,0,1,2,1,0,498.0,0,Normal,180921.19589041095
20,RL,9571,Inside,1Fam,5,1956,1956,MetalSd,0.0,1073.0,0,1,2,1,0,340.0,0,Normal,180921.19589041095
60,RL,9350,Inside,1Fam,7,1946,1950,MetalSd,0.0,747.0,747,1,3,1,1,240.0,0,Normal,180921.19589041095
20,RL,7440,Inside,1Fam,6,1954,1954,Wd Sdng,0.0,1089.0,0,1,3,1,1,252.0,0,Normal,180921.19589041095
120,RL,4235,Inside,TwnhsE,5,1984,1984,HdBoard,393.0,1049.0,0,2,2,1,0,266.0,0,Normal,180921.19589041095
80,RL,10778,Inside,1Fam,6,1990,1991,HdBoard,286.0,1054.0,0,1,1,1,0,462.0,0,Normal,180921.19589041095
80,RL,19255,Inside,1Fam,5,1983,1983,Wd Sdng,450.0,520.0,0,1,2,1,1,576.0,0,Normal,180921.19589041095
60,RL,10560,Corner,1Fam,5,1993,1994,VinylSd,0.0,1079.0,800,2,3,1,1,473.0,0,Normal,180921.19589041095
70,RL,26400,FR2,1Fam,7,1880,2007,HdBoard,0.0,0.0,728,1,4,1,1,576.0,0,Normal,180921.19589041095
90,RL,7018,Inside,Duplex,5,1979,1979,HdBoard,0.0,0.0,1114,2,6,2,0,720.0,0,Alloca,180921.19589041095
90,RL,7018,Inside,Duplex,5,1979,1979,HdBoard,0.0,0.0,0,2,4,2,0,400.0,0,Alloca,180921.19589041095
90,RL,7040,Inside,Duplex,5,1979,1979,Plywood,0.0,1094.0,0,0,2,2,2,672.0,0,Alloca,180921.19589041095
90,RL,7007,Inside,Duplex,5,1979,1979,HdBoard,0.0,0.0,0,2,4,2,0,400.0,0,Alloca,180921.19589041095
90,RL,11855,Inside,Duplex,5,2000,2000,VinylSd,0.0,1168.0,1619,4,6,2,2,820.0,0,Normal,180921.19589041095
90,RL,7939,Inside,Duplex,5,2000,2000,VinylSd,0.0,1168.0,1619,4,6,2,2,820.0,0,Normal,180921.19589041095
90,RL,7976,Inside,Duplex,5,2000,2000,VinylSd,0.0,1168.0,1619,4,6,2,2,820.0,0,Normal,180921.19589041095
20,RL,10933,Inside,1Fam,5,2009,2009,VinylSd,0.0,1555.0,0,1,1,1,1,1138.0,0,Partial,180921.19589041095
20,RL,10816,Inside,1Fam,5,2008,2008,VinylSd,0.0,1720.0,0,2,3,1,1,846.0,0,Normal,180921.19589041095
20,RL,9178,Inside,1Fam,5,2008,2008,VinylSd,0.0,1468.0,0,2,3,1,1,904.0,0,Normal,180921.19589041095
20,RL,11422,Inside,1Fam,5,2007,2008,VinylSd,0.0,1838.0,0,2,3,1,2,524.0,0,Normal,180921.19589041095
20,RL,6762,Inside,1Fam,5,2007,2007,VinylSd,0.0,1282.0,0,2,2,1,1,662.0,0,Normal,180921.19589041095
20,RL,10324,Corner,1Fam,5,2008,2008,VinylSd,0.0,1254.0,0,2,2,1,0,810.0,0,Normal,180921.19589041095
20,RL,11645,Inside,1Fam,5,2005,2006,VinylSd,0.0,1498.0,0,2,3,1,1,844.0,0,Normal,180921.19589041095
60,RL,11646,Inside,1Fam,5,2005,2006,VinylSd,0.0,704.0,718,2,3,1,1,440.0,0,Normal,180921.19589041095
60,RL,16698,CulDSac,1Fam,5,1992,1993,VinylSd,0.0,1449.0,815,2,3,1,1,525.0,0,Normal,180921.19589041095
20,RL,9757,Inside,1Fam,7,1994,1994,VinylSd,0.0,990.0,0,1,3,1,0,440.0,0,Normal,180921.19589041095
20,RL,14753,Inside,1Fam,5,1998,1998,VinylSd,0.0,1463.0,0,2,3,1,0,539.0,0,Normal,180921.19589041095
60,RL,8750,Inside,1Fam,5,1998,1998,VinylSd,0.0,928.0,844,2,3,1,1,492.0,0,Normal,180921.19589041095
20,RL,10739,Inside,1Fam,5,2002,2001,VinylSd,0.0,1431.0,0,2,3,1,0,577.0,0,Normal,180921.19589041095
20,RL,11166,Inside,1Fam,5,2001,2001,VinylSd,0.0,1492.0,0,2,3,1,1,608.0,0,Family,180921.19589041095
20,RL,16269,CulDSac,1Fam,5,1978,1978,MetalSd,0.0,907.0,0,1,3,1,0,343.0,0,Normal,180921.19589041095
20,RL,6950,Inside,1Fam,7,1979,1979,HdBoard,72.0,914.0,0,1,2,1,0,444.0,0,Normal,180921.19589041095
20,RL,11664,Corner,1Fam,5,2002,2002,VinylSd,0.0,1569.0,0,2,3,1,0,1231.0,0,Normal,180921.19589041095
60,RL,12334,Inside,1Fam,5,2003,2003,VinylSd,0.0,1068.0,1116,2,4,1,1,570.0,0,Normal,180921.19589041095
60,RL,8749,Inside,1Fam,5,2002,2002,VinylSd,0.0,840.0,885,2,3,1,0,550.0,0,Normal,180921.19589041095
60,RL,11250,Corner,1Fam,5,2001,2001,VinylSd,0.0,944.0,926,2,3,1,0,608.0,0,Normal,180921.19589041095
20,RL,15750,FR3,1Fam,5,1999,2000,VinylSd,0.0,1462.0,0,2,2,1,1,521.0,0,Normal,180921.19589041095
20,RL,12782,Inside,1Fam,5,2002,2003,HdBoard,0.0,1822.0,0,2,3,1,1,523.0,0,Normal,180921.19589041095
20,RL,8750,Inside,1Fam,5,1997,1998,VinylSd,0.0,1417.0,0,2,3,1,1,511.0,0,Normal,180921.19589041095
20,RL,10200,Inside,1Fam,5,2007,2007,VinylSd,0.0,1578.0,0,2,3,1,1,810.0,0,Normal,180921.19589041095
60,RL,11069,Corner,1Fam,5,2007,2007,VinylSd,0.0,608.0,788,2,3,1,1,440.0,0,Normal,180921.19589041095
20,RL,10682,Inside,1Fam,6,1960,1971,HdBoard,0.0,1014.0,0,1,3,1,0,544.0,0,Normal,180921.19589041095
180,RM,3675,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,547.0,0,1,2,1,0,525.0,0,Normal,180921.19589041095
20,RL,6410,Inside,1Fam,5,1959,1959,AsbShng,243.0,876.0,0,1,3,1,0,320.0,0,Normal,180921.19589041095
20,RL,11767,Inside,1Fam,5,1950,1950,MetalSd,0.0,1078.0,0,1,3,1,0,195.0,0,Normal,180921.19589041095
90,RL,10926,Inside,Duplex,5,1959,1959,VinylSd,0.0,1678.0,0,2,6,2,0,0.0,0,Normal,180921.19589041095
20,RL,11767,Inside,1Fam,5,1956,1956,HdBoard,0.0,1150.0,0,1,2,1,1,313.0,0,Normal,180921.19589041095
50,RL,8212,Inside,1Fam,6,1941,1950,Wd Sdng,0.0,720.0,444,1,3,1,2,256.0,0,Normal,180921.19589041095
50,RH,6300,Corner,1Fam,4,1938,1950,MetalSd,0.0,832.0,436,1,3,1,2,250.0,0,Abnorml,180921.19589041095
70,RL,5707,Inside,1Fam,6,1935,1950,Wd Sdng,0.0,583.0,595,1,3,1,1,180.0,0,Normal,180921.19589041095
30,RL,8574,Inside,1Fam,8,1916,2000,Stucco,0.0,816.0,0,1,3,1,1,440.0,0,Normal,180921.19589041095
70,RL,7155,Inside,1Fam,8,1918,1990,Wd Sdng,0.0,600.0,600,1,3,1,1,215.0,0,Normal,180921.19589041095
50,RL,13680,Inside,1Fam,6,1940,1950,Wd Sdng,0.0,840.0,727,1,2,1,2,440.0,0,Normal,180921.19589041095
20,RL,14680,Inside,1Fam,4,1960,1960,MetalSd,0.0,1273.0,0,1,2,1,0,307.0,0,Normal,180921.19589041095
90,RL,8145,Corner,Duplex,6,1940,1950,Wd Sdng,0.0,920.0,1240,2,5,2,2,400.0,0,Normal,180921.19589041095
20,RL,9100,Inside,1Fam,6,1954,1954,BrkFace,694.0,1112.0,0,1,2,1,1,390.0,0,Family,180921.19589041095
20,RL,13339,Inside,1Fam,6,1960,1960,HdBoard,875.0,1561.0,0,2,3,1,1,463.0,0,Normal,180921.19589041095
50,RL,15600,Inside,1Fam,7,1949,2005,BrkComm,507.0,1067.0,537,2,3,1,1,295.0,0,Normal,180921.19589041095
20,RL,17500,Corner,1Fam,5,1954,1954,HdBoard,435.0,1310.0,0,1,3,1,2,576.0,0,Normal,180921.19589041095
160,RM,1733,Inside,Twnhs,6,1980,1980,MetalSd,0.0,516.0,516,1,2,1,1,452.0,0,Normal,180921.19589041095
