MSSubClass,MSZoning,LotArea,Utilities,LotConfig,BldgType,OverallCond,YearBuilt,YearRemodAdd,Exterior1st,BsmtFinSF2,TotalBsmtSF,2ndFlrSF,FullBath,BedroomAbvGr,KitchenAbvGr,Fireplaces,GarageArea,PoolArea,SaleCondition,SalePrice
50,RL,10544,AllPub,Inside,1Fam,5,1969,1969,HdBoard,0.0,864.0,615,2,5,1,0,275.0,0,Normal,
20,RL,9892,AllPub,Inside,1Fam,5,1994,1995,VinylSd,284.0,1679.0,0,2,3,1,2,482.0,0,Normal,
60,RL,12961,AllPub,Inside,1Fam,5,1993,1994,VinylSd,0.0,1152.0,645,2,3,1,1,616.0,0,Normal,
20,RL,13008,AllPub,Inside,1Fam,5,1956,1956,MetalSd,0.0,882.0,0,1,2,1,0,502.0,0,Normal,
20,RL,10200,AllPub,Inside,1Fam,5,1974,1974,Plywood,0.0,1434.0,0,2,4,1,1,528.0,0,Normal,
60,RL,10179,AllPub,Corner,1Fam,5,1997,1997,VinylSd,0.0,945.0,663,2,3,1,1,470.0,0,Normal,
60,RL,11792,AllPub,Inside,1Fam,5,2003,2003,VinylSd,0.0,1008.0,1275,2,4,1,1,632.0,0,Normal,
80,RL,8400,AllPub,Inside,1Fam,5,1996,1997,HdBoard,0.0,384.0,670,2,3,1,1,390.0,0,Normal,
120,RL,7296,AllPub,CulDSac,TwnhsE,5,2004,2005,CemntBd,0.0,2208.0,0,2,1,1,1,564.0,0,Normal,
120,RL,7380,AllPub,Corner,1Fam,5,1998,1998,CemntBd,0.0,1418.0,0,2,2,1,0,495.0,0,Normal,
120,RL,8013,AllPub,Corner,TwnhsE,5,1995,1996,CemntBd,0.0,1587.0,0,2,2,1,0,528.0,0,Normal,
80,RL,8923,AllPub,Inside,1Fam,5,1998,1998,VinylSd,0.0,384.0,631,2,3,1,1,396.0,0,Normal,
60,RL,7500,AllPub,Inside,1Fam,5,1998,1999,VinylSd,0.0,952.0,684,2,3,1,1,440.0,0,Normal,
60,RL,8803,AllPub,Inside,1Fam,5,1994,1995,HdBoard,0.0,707.0,809,2,3,1,1,409.0,0,Normal,
20,RL,7250,AllPub,Inside,1Fam,5,1993,1993,HdBoard,0.0,1181.0,0,2,3,1,1,430.0,0,Normal,
60,RL,11900,AllPub,Inside,1Fam,6,1977,1977,HdBoard,0.0,1122.0,988,2,3,1,1,567.0,0,Normal,
60,RL,13250,AllPub,Inside,1Fam,6,1978,1978,HdBoard,0.0,832.0,896,2,4,1,1,529.0,0,Abnorml,
20,RL,10928,AllPub,Inside,1Fam,6,1978,1986,VinylSd,0.0,1427.0,0,2,3,1,1,484.0,0,Normal,
60,RL,12388,AllPub,Inside,1Fam,7,1980,1991,Plywood,0.0,1043.0,1134,2,4,1,1,441.0,0,Normal,
20,RL,11088,AllPub,Inside,1Fam,5,1978,1998,HdBoard,0.0,1140.0,0,2,3,1,1,479.0,0,Normal,
60,FV,7000,AllPub,Inside,1Fam,5,2003,2003,CemntBd,0.0,926.0,868,2,3,1,1,581.0,0,Normal,
60,FV,7500,AllPub,Inside,1Fam,5,2000,2001,VinylSd,0.0,1058.0,816,2,3,1,1,588.0,0,Normal,
60,FV,8470,AllPub,Corner,1Fam,5,2002,2002,VinylSd,276.0,972.0,839,2,3,1,1,565.0,0,Normal,
20,RL,9373,AllPub,CulDSac,1Fam,7,1975,1975,HdBoard,168.0,1621.0,0,2,3,1,2,478.0,0,Normal,
20,RL,10140,AllPub,Inside,1Fam,6,1974,1974,Plywood,0.0,1116.0,0,2,3,1,1,528.0,0,Normal,
20,RL,11050,AllPub,Corner,1Fam,5,1975,1975,Plywood,0.0,1176.0,0,2,3,1,1,506.0,0,Normal,
20,RL,7830,AllPub,Inside,1Fam,5,1970,1970,HdBoard,0.0,1180.0,0,1,2,1,0,477.0,0,Normal,
20,RL,8510,AllPub,Inside,1Fam,7,1971,1971,Plywood,0.0,1043.0,0,1,3,1,0,336.0,0,Normal,
20,RL,7038,AllPub,Inside,1Fam,6,1970,1970,VinylSd,0.0,864.0,0,1,3,1,0,576.0,0,Abnorml,
20,RL,9000,AllPub,FR2,1Fam,7,1971,2006,VinylSd,0.0,864.0,0,1,3,1,0,576.0,0,Normal,
160,RM,1680,AllPub,Inside,Twnhs,5,1973,1973,HdBoard,0.0,483.0,504,1,2,1,0,264.0,0,Normal,
160,RM,1680,AllPub,Inside,Twnhs,6,1972,1972,HdBoard,294.0,483.0,504,1,2,1,0,288.0,0,Normal,
160,RL,2308,AllPub,FR2,TwnhsE,5,1976,1976,Plywood,0.0,804.0,744,2,3,1,1,440.0,0,Normal,
120,RL,2280,AllPub,FR2,Twnhs,5,1975,1975,Plywood,622.0,1057.0,0,2,2,1,1,440.0,0,Normal,
160,RL,2349,AllPub,Inside,Twnhs,5,1977,1977,Plywood,0.0,855.0,601,2,3,1,1,440.0,0,Normal,
160,RL,2364,AllPub,Inside,TwnhsE,5,1978,1978,Plywood,0.0,804.0,744,2,3,1,1,440.0,0,Normal,
160,RL,2364,AllPub,Inside,TwnhsE,5,1978,1978,Plywood,0.0,855.0,601,2,3,1,1,440.0,0,Normal,
120,RL,2104,AllPub,Inside,TwnhsE,6,1976,1976,Plywood,0.0,836.0,0,1,2,1,0,345.0,0,Normal,
20,RL,10710,AllPub,Inside,1Fam,7,1966,2004,HdBoard,0.0,864.0,0,1,3,1,1,656.0,0,Normal,
60,RL,14257,AllPub,Inside,1Fam,5,2007,2007,VinylSd,0.0,1776.0,978,3,4,1,3,754.0,0,Normal,
60,RL,12350,AllPub,Inside,1Fam,5,2009,2009,VinylSd,0.0,1365.0,1325,2,3,1,1,864.0,0,Partial,
20,RL,12350,AllPub,Inside,1Fam,5,2008,2008,VinylSd,0.0,2020.0,0,2,3,1,1,896.0,0,Normal,
20,RL,13693,AllPub,Inside,1Fam,5,2007,2007,VinylSd,0.0,2630.0,0,2,2,1,2,762.0,0,Normal,
20,RL,11578,AllPub,Inside,1Fam,5,2008,2008,VinylSd,0.0,1736.0,0,2,3,1,1,834.0,0,Normal,
20,RL,16870,AllPub,FR3,1Fam,5,2004,2005,VinylSd,0.0,1782.0,0,2,3,1,2,932.0,0,Normal,
60,RL,23303,AllPub,CulDSac,1Fam,5,2007,2007,VinylSd,0.0,1508.0,1012,2,5,1,1,640.0,0,Family,
20,RL,10367,AllPub,Inside,1Fam,5,2008,2008,VinylSd,0.0,1739.0,0,2,3,1,1,927.0,0,Normal,
20,RL,10872,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,1504.0,0,2,2,1,1,700.0,0,Normal,
20,RL,13514,AllPub,Corner,1Fam,5,2008,2008,VinylSd,0.0,1774.0,0,2,3,1,1,850.0,0,Normal,
20,RL,12878,AllPub,Corner,1Fam,5,2003,2004,VinylSd,0.0,1760.0,0,2,3,1,1,583.0,0,Normal,
20,RL,15274,AllPub,Corner,1Fam,5,2003,2003,VinylSd,0.0,2452.0,0,2,3,1,1,886.0,0,Normal,
60,RL,13262,AllPub,Inside,1Fam,5,2003,2004,VinylSd,0.0,1082.0,1295,3,4,1,1,730.0,0,Normal,
20,RL,9658,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,1598.0,0,2,3,1,1,871.0,0,Normal,
120,RL,6904,AllPub,Inside,TwnhsE,5,2005,2005,VinylSd,0.0,1358.0,0,2,2,1,1,484.0,0,Normal,
120,RL,5122,AllPub,Inside,Twnhs,5,2005,2005,VinylSd,0.0,1306.0,0,2,1,1,1,624.0,0,Normal,
120,RL,10307,AllPub,Inside,TwnhsE,5,2007,2008,VinylSd,0.0,1350.0,0,2,2,1,1,484.0,0,Normal,
20,RL,14836,AllPub,Inside,1Fam,5,2004,2005,CemntBd,0.0,2492.0,0,2,2,1,1,949.0,0,Abnorml,
20,RL,15262,AllPub,Corner,1Fam,5,2003,2004,VinylSd,0.0,2200.0,0,2,3,1,1,685.0,0,Normal,
120,RL,7390,AllPub,Inside,TwnhsE,5,2008,2009,MetalSd,0.0,1884.0,0,2,2,1,1,649.0,0,Partial,
120,RL,6472,AllPub,Inside,TwnhsE,5,2008,2008,VinylSd,0.0,1451.0,0,2,2,1,1,539.0,0,Normal,
20,RL,16770,AllPub,Corner,1Fam,5,2002,2003,VinylSd,0.0,1712.0,0,2,3,1,1,701.0,0,Normal,
120,RL,3480,AllPub,Inside,TwnhsE,5,2003,2003,VinylSd,0.0,1405.0,0,2,2,1,1,478.0,0,Normal,
60,RL,10928,AllPub,Inside,1Fam,5,2005,2005,VinylSd,0.0,728.0,728,2,3,1,1,390.0,0,Normal,
60,RL,8918,AllPub,Inside,1Fam,5,2005,2006,VinylSd,0.0,745.0,745,2,3,1,1,392.0,0,Normal,
120,RL,3182,AllPub,Inside,TwnhsE,5,2005,2006,VinylSd,0.0,1220.0,0,2,2,1,1,397.0,0,Normal,
80,RL,9434,AllPub,Inside,1Fam,5,2004,2005,WdShing,0.0,384.0,630,2,3,1,1,400.0,0,Normal,
60,RL,7984,AllPub,Inside,1Fam,5,2004,2005,VinylSd,0.0,868.0,762,2,3,1,1,436.0,0,Normal,
60,RL,10125,AllPub,Inside,1Fam,5,2004,2004,VinylSd,0.0,846.0,748,2,3,1,1,434.0,0,Normal,
60,RL,8965,AllPub,Inside,1Fam,5,2003,2003,VinylSd,0.0,782.0,683,2,3,1,1,400.0,0,Normal,
60,RL,8174,AllPub,Inside,1Fam,5,2003,2003,VinylSd,0.0,698.0,644,2,3,1,1,393.0,0,Normal,
60,RL,12891,AllPub,Corner,1Fam,5,2002,2002,VinylSd,0.0,870.0,1126,2,4,1,1,644.0,0,Normal,
80,RL,9734,AllPub,Inside,1Fam,5,2004,2004,VinylSd,113.0,384.0,630,2,3,1,0,400.0,0,Normal,
60,RL,8433,AllPub,Inside,1Fam,5,2000,2000,VinylSd,0.0,794.0,695,2,3,1,1,394.0,0,Normal,
80,RL,7750,AllPub,Inside,1Fam,5,1999,2000,VinylSd,0.0,384.0,656,2,3,1,1,400.0,0,Normal,
60,RL,15896,AllPub,CulDSac,1Fam,5,1999,1999,VinylSd,0.0,1177.0,1089,2,4,1,1,658.0,0,Normal,
80,RL,7848,AllPub,Inside,1Fam,6,1999,1999,VinylSd,0.0,384.0,656,2,3,1,1,410.0,0,Normal,
60,RL,12720,AllPub,Inside,1Fam,5,2000,2000,VinylSd,0.0,1455.0,1221,2,4,1,2,810.0,0,Normal,
20,RL,10750,AllPub,CulDSac,1Fam,5,1994,1995,Wd Sdng,1526.0,2024.0,0,2,3,1,2,815.0,0,Normal,
60,RL,9085,AllPub,Inside,1Fam,5,1995,1996,VinylSd,0.0,1070.0,967,2,3,1,1,647.0,0,Normal,
60,RL,11692,AllPub,Inside,1Fam,5,1993,1994,HdBoard,0.0,1173.0,1017,2,3,1,1,623.0,0,Normal,
20,RL,11194,AllPub,Inside,1Fam,5,2008,2008,VinylSd,0.0,1696.0,0,2,3,1,0,972.0,0,Normal,
20,RL,10206,AllPub,Inside,1Fam,5,2008,2008,VinylSd,0.0,1614.0,0,2,3,1,1,726.0,0,Normal,
20,RL,10130,AllPub,Inside,1Fam,5,2007,2007,VinylSd,0.0,1702.0,0,2,3,1,1,844.0,0,Normal,
20,RL,9139,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,1422.0,0,2,3,1,1,492.0,0,Normal,
20,RL,11128,AllPub,Corner,1Fam,5,2005,2006,VinylSd,0.0,2458.0,0,2,2,1,2,795.0,0,Normal,
20,FV,7993,AllPub,Inside,1Fam,5,2008,2009,VinylSd,0.0,1436.0,0,2,3,1,0,529.0,0,Partial,
20,FV,8640,AllPub,Inside,1Fam,5,2008,2008,VinylSd,0.0,1402.0,0,2,3,1,0,625.0,0,Normal,
20,FV,12606,AllPub,Inside,1Fam,5,2007,2008,VinylSd,0.0,1530.0,0,2,3,1,1,984.0,0,Normal,
20,FV,7500,AllPub,Inside,1Fam,5,2006,2007,VinylSd,0.0,1372.0,0,2,2,1,1,692.0,0,Normal,
60,FV,10603,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,900.0,886,2,3,1,1,782.0,0,Normal,
20,FV,8125,AllPub,Corner,1Fam,5,2008,2009,VinylSd,0.0,1836.0,0,2,3,1,1,517.0,0,Partial,
20,FV,10625,AllPub,Inside,1Fam,5,2006,2007,VinylSd,0.0,1652.0,0,2,3,1,1,711.0,0,Normal,
20,FV,8736,AllPub,Inside,1Fam,5,2003,2004,VinylSd,360.0,1553.0,0,2,3,1,0,588.0,0,Normal,
60,FV,8127,AllPub,Inside,1Fam,5,2003,2003,VinylSd,0.0,812.0,841,2,3,1,0,628.0,0,Normal,
20,RL,9605,AllPub,Corner,1Fam,6,2007,2007,VinylSd,0.0,1218.0,0,1,3,1,0,576.0,0,Normal,
20,RL,7500,AllPub,Inside,1Fam,5,2006,2006,VinylSd,0.0,1141.0,0,1,3,1,0,484.0,0,Normal,
20,RL,7500,AllPub,Inside,1Fam,5,2004,2004,VinylSd,0.0,1158.0,0,1,3,1,0,0.0,0,Normal,
60,RL,10628,AllPub,Corner,1Fam,5,2004,2004,VinylSd,0.0,835.0,941,2,3,1,0,478.0,0,Normal,
20,RL,10141,AllPub,Inside,1Fam,5,2004,2004,VinylSd,774.0,1512.0,0,2,3,1,0,845.0,0,Normal,
20,RL,13072,AllPub,Inside,1Fam,5,2004,2005,VinylSd,0.0,1114.0,0,1,3,1,0,576.0,0,Normal,
20,RL,13072,AllPub,Inside,1Fam,5,2004,2004,VinylSd,0.0,1114.0,0,1,3,1,0,0.0,0,Normal,
20,RL,12450,AllPub,Inside,1Fam,5,2003,2004,VinylSd,0.0,1114.0,0,2,3,1,0,576.0,0,Normal,
20,RL,7328,AllPub,Inside,1Fam,5,2008,2009,VinylSd,0.0,1450.0,0,2,2,1,0,788.0,0,Partial,
60,RL,11492,AllPub,CulDSac,1Fam,5,1996,1997,VinylSd,0.0,913.0,1209,2,4,1,1,559.0,0,Normal,
60,RL,7703,AllPub,Inside,1Fam,6,1992,1992,HdBoard,364.0,816.0,897,2,3,1,0,528.0,0,Normal,
120,RL,7175,AllPub,Inside,TwnhsE,5,1990,1991,Plywood,0.0,1332.0,0,2,2,1,0,542.0,0,Normal,
60,RL,9109,AllPub,Inside,1Fam,5,1994,1994,VinylSd,596.0,754.0,786,2,3,1,0,495.0,0,Normal,
60,RL,10274,AllPub,CulDSac,1Fam,7,1986,1986,VinylSd,0.0,676.0,702,2,3,1,0,465.0,0,Normal,
90,RL,8250,AllPub,Inside,Duplex,7,1981,1981,Wd Sdng,0.0,0.0,918,2,4,2,2,612.0,0,Normal,
20,RL,9750,AllPub,Inside,1Fam,5,1962,1962,HdBoard,884.0,980.0,0,1,3,1,0,400.0,0,Normal,
20,RL,8499,AllPub,Corner,1Fam,6,1961,1961,MetalSd,0.0,864.0,0,1,3,1,0,732.0,0,Normal,
20,RL,9079,AllPub,Inside,1Fam,5,1961,1961,Wd Sdng,0.0,864.0,0,1,2,1,0,440.0,0,Normal,
20,RL,9316,AllPub,Inside,1Fam,5,1965,1965,HdBoard,0.0,1024.0,0,2,3,1,0,288.0,0,Family,
20,RL,7791,AllPub,Inside,1Fam,8,1963,1995,Plywood,0.0,912.0,0,1,3,1,0,300.0,0,Normal,
20,RL,7150,AllPub,Inside,1Fam,6,1962,1962,VinylSd,590.0,912.0,0,1,3,1,0,252.0,0,Normal,
20,RL,15676,AllPub,Inside,1Fam,8,1980,1980,VinylSd,92.0,2014.0,0,2,2,1,2,864.0,0,Normal,
60,RL,11949,AllPub,Inside,1Fam,8,1991,2008,VinylSd,216.0,975.0,780,2,3,1,1,524.0,0,Normal,
160,FV,2880,AllPub,Inside,Twnhs,5,2004,2005,MetalSd,0.0,1376.0,1629,2,3,1,1,704.0,0,Normal,
120,FV,3830,AllPub,Inside,TwnhsE,5,2008,2008,VinylSd,0.0,1726.0,0,2,2,1,1,561.0,0,Partial,
120,FV,4217,AllPub,Inside,TwnhsE,5,2008,2008,VinylSd,0.0,1145.0,0,1,1,1,1,641.0,0,Normal,
160,FV,2998,AllPub,Inside,TwnhsE,5,2000,2000,MetalSd,0.0,756.0,756,2,2,1,0,440.0,0,Normal,
160,FV,3768,AllPub,FR2,TwnhsE,5,1999,1999,MetalSd,0.0,691.0,739,2,3,1,0,506.0,0,Normal,
20,RL,14694,AllPub,Inside,1Fam,9,1977,2008,MetalSd,136.0,1694.0,0,2,2,1,1,642.0,0,Normal,
20,RL,15417,AllPub,Inside,1Fam,5,1981,1981,BrkFace,0.0,1740.0,0,1,2,1,0,540.0,0,Normal,
80,RL,9600,AllPub,FR2,1Fam,5,1976,1976,Plywood,0.0,392.0,1012,2,4,1,1,527.0,0,Abnorml,
60,RL,12732,AllPub,CulDSac,1Fam,6,1974,1974,VinylSd,42.0,752.0,782,2,3,1,2,784.0,0,Normal,
60,RL,10400,AllPub,Inside,1Fam,7,1967,1997,MetalSd,0.0,932.0,1369,2,5,1,1,515.0,0,Normal,
20,RL,9600,AllPub,Inside,1Fam,5,1969,1969,HdBoard,147.0,1288.0,0,2,3,1,1,502.0,0,Normal,
20,RL,9000,AllPub,Inside,1Fam,5,1969,1969,HdBoard,0.0,1216.0,0,1,3,1,0,336.0,0,Abnorml,
60,RL,13774,AllPub,Inside,1Fam,7,1977,1992,HdBoard,0.0,908.0,972,1,4,1,2,520.0,0,Normal,
20,RL,7130,AllPub,Inside,1Fam,6,1967,1967,HdBoard,0.0,864.0,0,1,2,1,0,312.0,0,Normal,
20,RL,9600,AllPub,Inside,1Fam,5,1967,1967,HdBoard,0.0,1568.0,0,1,3,1,0,440.0,0,Normal,
60,RL,9600,AllPub,Inside,1Fam,5,1974,1974,Plywood,0.0,1165.0,896,2,4,1,1,498.0,0,Abnorml,
85,RL,16500,AllPub,Inside,1Fam,5,1971,1971,HdBoard,0.0,1232.0,0,2,3,1,1,495.0,0,Normal,
20,RL,7436,AllPub,Inside,1Fam,7,1960,1960,VinylSd,0.0,894.0,0,1,2,1,1,396.0,0,Normal,
20,RL,8125,AllPub,Inside,1Fam,7,1959,1959,MetalSd,0.0,864.0,0,1,3,1,0,308.0,0,Normal,
20,RL,9450,AllPub,Corner,1Fam,5,1957,1957,Wd Sdng,0.0,1040.0,0,1,3,1,1,768.0,0,Normal,
20,RL,13495,AllPub,Corner,1Fam,6,1956,1956,Wd Sdng,201.0,1048.0,0,2,3,1,1,576.0,0,Normal,
20,RL,9350,AllPub,Inside,1Fam,6,1961,1995,Wd Sdng,512.0,1313.0,0,1,3,1,1,610.0,0,Normal,
20,RL,10500,AllPub,Inside,1Fam,5,1964,1964,HdBoard,0.0,1292.0,0,1,3,1,2,520.0,0,Abnorml,
60,RL,8970,AllPub,Corner,1Fam,6,1965,1965,MetalSd,0.0,744.0,1315,2,4,1,1,549.0,0,Normal,
80,RL,11475,AllPub,Corner,1Fam,6,1961,1961,HdBoard,0.0,1208.0,0,1,4,1,1,368.0,0,Normal,
20,RL,9768,AllPub,Inside,1Fam,5,1955,1955,Wd Sdng,247.0,960.0,0,1,2,1,0,330.0,0,Normal,
20,RL,9900,AllPub,Inside,1Fam,5,1967,1967,BrkComm,0.0,1680.0,0,1,2,1,0,550.0,0,Normal,
20,RL,10573,AllPub,Corner,1Fam,6,1961,1961,MetalSd,0.0,1453.0,0,2,3,1,1,530.0,0,Normal,
20,RL,14695,AllPub,Inside,1Fam,8,1966,2008,MetalSd,0.0,1562.0,0,2,2,1,2,542.0,0,Normal,
20,RL,8760,AllPub,Inside,1Fam,7,1956,1956,Wd Sdng,0.0,1169.0,0,1,3,1,0,286.0,0,Normal,
20,RL,12285,AllPub,Inside,1Fam,6,1960,1960,Plywood,0.0,1329.0,0,1,3,1,2,441.0,0,Normal,
20,RL,9240,AllPub,Inside,1Fam,8,1959,1998,MetalSd,0.0,988.0,0,2,3,1,0,297.0,0,Normal,
20,RL,8750,AllPub,Inside,1Fam,5,1956,1956,BrkFace,202.0,1202.0,0,1,3,1,0,304.0,0,Abnorml,
20,RL,8750,AllPub,Inside,1Fam,5,1955,1955,AsbShng,483.0,1382.0,0,1,3,1,0,350.0,0,Normal,
20,RL,10400,AllPub,Corner,1Fam,5,1956,1956,Plywood,750.0,1200.0,0,1,3,1,2,294.0,0,Family,
90,RL,9482,AllPub,Inside,Duplex,4,1958,1958,Wd Sdng,0.0,1866.0,0,2,4,2,0,495.0,0,Normal,
20,RL,8128,AllPub,CulDSac,1Fam,7,1954,1954,MetalSd,0.0,1062.0,0,1,3,1,0,297.0,0,Normal,
20,RL,13070,AllPub,Corner,1Fam,5,1951,1951,MetalSd,0.0,631.0,0,1,2,1,0,480.0,0,Normal,
30,RL,8480,AllPub,Corner,1Fam,6,1945,1950,MetalSd,0.0,793.0,0,1,2,1,0,240.0,0,Normal,
20,RL,7626,AllPub,Inside,1Fam,8,1952,2005,Wd Sdng,0.0,1031.0,0,1,2,1,0,230.0,0,Normal,
20,RL,9533,AllPub,Inside,1Fam,5,1953,1953,Wd Sdng,0.0,0.0,0,1,2,1,0,616.0,0,Normal,
60,RL,11419,AllPub,Corner,1Fam,7,1948,1999,WdShing,0.0,699.0,726,1,3,1,1,410.0,0,Normal,
20,RL,9600,AllPub,Inside,1Fam,6,1950,1950,Wd Sdng,0.0,1200.0,0,1,3,1,0,246.0,0,Normal,
20,RL,5470,AllPub,Inside,1Fam,5,1958,1958,MetalSd,0.0,792.0,0,1,2,1,0,366.0,0,Normal,
60,RL,10800,AllPub,Inside,1Fam,7,1939,2006,VinylSd,0.0,676.0,676,2,4,1,0,720.0,0,Normal,
70,RL,8146,AllPub,Corner,1Fam,8,1900,2003,MetalSd,0.0,405.0,322,1,2,1,0,281.0,0,Normal,
30,RL,10230,AllPub,Inside,1Fam,7,1925,1950,MetalSd,0.0,1054.0,0,1,3,1,0,264.0,0,Normal,
50,RL,10410,AllPub,Inside,1Fam,5,1915,1950,MetalSd,0.0,1313.0,0,2,3,1,1,528.0,0,Normal,
70,RL,7200,AllPub,Corner,1Fam,9,1910,2008,VinylSd,0.0,560.0,760,2,4,1,0,624.0,0,Normal,
30,RL,5400,AllPub,Inside,1Fam,5,1940,1950,Stucco,0.0,416.0,0,1,2,1,0,0.0,0,Normal,
30,RL,10800,AllPub,Inside,1Fam,7,1920,1950,Wd Sdng,0.0,720.0,0,1,2,1,0,576.0,0,Normal,
30,RL,10800,AllPub,Corner,1Fam,5,1890,1998,VinylSd,0.0,630.0,0,1,1,1,0,320.0,0,Normal,
90,RL,9671,AllPub,Corner,Duplex,5,1969,1969,MetalSd,0.0,1248.0,1296,2,6,2,0,907.0,0,Normal,
20,RL,10143,AllPub,Inside,1Fam,7,1963,1963,HdBoard,0.0,1380.0,0,1,3,1,0,364.0,0,Normal,
20,RL,11500,AllPub,Inside,1Fam,4,1967,1967,HdBoard,60.0,1040.0,0,1,3,1,1,480.0,0,Normal,
20,RL,8010,AllPub,Inside,1Fam,9,1958,2007,Wd Sdng,0.0,951.0,0,1,2,1,0,480.0,0,Normal,
20,RL,10454,AllPub,Corner,1Fam,6,1957,1957,Plywood,0.0,1105.0,0,1,3,1,0,308.0,0,Normal,
20,RL,9000,AllPub,Inside,1Fam,6,1958,1958,Wd Sdng,0.0,160.0,0,1,2,1,1,384.0,0,Normal,
50,RL,8064,AllPub,Inside,1Fam,5,1950,1950,Wd Sdng,0.0,795.0,368,1,3,1,0,900.0,0,Abnorml,
20,RL,7350,AllPub,Inside,1Fam,6,1958,1958,BrkFace,0.0,1041.0,0,1,3,1,0,294.0,0,Normal,
20,RL,7200,AllPub,Corner,1Fam,7,1952,1952,MetalSd,102.0,732.0,0,1,2,1,0,240.0,0,Normal,
80,RL,8000,AllPub,Inside,1Fam,5,1959,1959,BrkFace,95.0,528.0,0,1,3,1,0,288.0,0,Normal,
50,RL,10800,AllPub,Inside,1Fam,7,1949,1996,MetalSd,0.0,832.0,629,2,4,1,0,384.0,0,Normal,
50,RL,8064,AllPub,Corner,1Fam,7,1948,1994,MetalSd,0.0,864.0,0,1,3,1,0,576.0,0,Abnorml,
60,RL,7570,AllPub,Corner,1Fam,5,1964,1964,HdBoard,0.0,780.0,813,1,4,1,0,483.0,0,Normal,
90,RL,8604,AllPub,Inside,Duplex,7,1978,1978,Plywood,0.0,941.0,0,1,2,1,0,564.0,0,Normal,
20,RL,7936,AllPub,Inside,1Fam,6,1963,1963,HdBoard,0.0,1045.0,0,1,3,1,1,264.0,0,Normal,
50,RM,4080,AllPub,Inside,1Fam,8,1935,1998,Wd Sdng,0.0,901.0,517,1,3,1,0,162.0,0,Normal,
90,RM,10307,AllPub,Inside,Duplex,5,1910,1950,Wd Sdng,0.0,972.0,972,2,4,2,0,324.0,0,Normal,
50,RM,15660,AllPub,Inside,1Fam,8,1910,2003,VinylSd,0.0,240.0,496,1,3,1,0,472.0,0,Normal,
70,RM,9900,AllPub,Corner,1Fam,8,1910,2002,VinylSd,0.0,504.0,700,2,3,1,0,0.0,0,Normal,
70,RM,6406,AllPub,Inside,1Fam,6,1939,1950,Wd Sdng,0.0,690.0,690,1,3,1,1,400.0,0,Normal,
190,RM,7627,AllPub,Corner,2fmCon,6,1920,1950,AsbShng,0.0,600.0,600,2,4,2,0,0.0,0,Normal,
50,RM,10134,AllPub,Inside,1Fam,5,1910,1950,MetalSd,0.0,801.0,646,1,3,1,0,0.0,0,Normal,
50,RM,6000,AllPub,Inside,1Fam,7,1950,1970,Wd Sdng,0.0,768.0,560,1,3,1,0,308.0,0,Normal,
30,RM,7404,AllPub,Corner,1Fam,6,1920,1950,MetalSd,0.0,861.0,0,1,2,1,0,288.0,0,Normal,
30,RM,5925,AllPub,Corner,1Fam,4,1940,1950,MetalSd,0.0,0.0,0,1,1,1,0,308.0,0,Normal,
30,RM,8520,AllPub,Inside,1Fam,8,1923,1950,Stucco,0.0,624.0,0,1,2,1,0,287.0,0,Normal,
70,RM,9600,AllPub,Inside,1Fam,4,1910,1950,VinylSd,0.0,677.0,677,2,3,1,0,720.0,0,Normal,
70,RM,8400,AllPub,Corner,1Fam,7,1900,1950,Stucco,0.0,917.0,917,2,3,1,0,357.0,0,Normal,
70,RM,3600,AllPub,Inside,1Fam,7,1917,2007,Stucco,0.0,624.0,624,1,3,1,1,280.0,0,Normal,
30,C (all),3300,AllPub,Inside,1Fam,3,1910,1950,Stucco,0.0,624.0,0,1,2,1,1,0.0,0,Normal,
50,RM,5400,AllPub,Inside,1Fam,6,1920,1950,MetalSd,0.0,972.0,0,1,3,1,0,207.0,0,Family,
70,RM,9720,AllPub,Inside,1Fam,7,1910,2002,MetalSd,0.0,741.0,741,1,4,1,0,640.0,0,Normal,
30,C (all),9392,AllPub,Corner,1Fam,3,1900,1950,AsbShng,0.0,245.0,0,1,2,1,0,0.0,0,Abnorml,
30,RL,6615,AllPub,Inside,1Fam,6,1923,1950,MetalSd,0.0,1022.0,0,1,3,1,1,216.0,0,Normal,
70,RL,4960,AllPub,Inside,1Fam,7,1930,1982,WdShing,0.0,297.0,653,2,3,1,1,336.0,0,Normal,
50,RM,6000,AllPub,Corner,1Fam,5,1924,1950,Stucco,0.0,468.0,320,1,3,1,0,320.0,0,Normal,
30,RM,6120,AllPub,Inside,1Fam,6,1925,1999,MetalSd,0.0,960.0,0,1,2,1,0,264.0,0,Abnorml,
50,RM,6120,AllPub,Inside,1Fam,6,1938,1950,Wd Sdng,0.0,952.0,588,2,3,1,1,250.0,0,Normal,
30,RM,8635,AllPub,Inside,1Fam,5,1925,1950,Wd Sdng,0.0,1072.0,0,1,2,1,0,1184.0,0,Normal,
70,RM,8094,AllPub,Inside,1Fam,6,1915,1950,MetalSd,0.0,1048.0,720,2,3,1,0,576.0,0,Normal,
